"source_platform","item_id","keywords","product_url","product_title","detail_title","search_price_text","detail_price_text","shop_name","shop_url","location","sales_text","image_url","model","brand","control_system","payment_method","theme_style","color_category","origin_place","applicable_scene","applicable_age","device_type","applicable_gender","attributes_json","collected_at","capture_status","capture_note"
"taobao","754019078633","篮球机配件","https://item.taobao.com/item.htm?abbucket=7&id=754019078633&mi_id=0000gMecZI0nLx6pOwYtkNTs3e1Lbsk8doczcxQsQA0V39I&ns=1&priceTId=2147850917835910165795394e0fe9&skuId=5367760942788&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%222516a0c29fc4ee010f4b0ad6fbec6aae%22%7D&xxc=taobaoSearch","游戏机配件 传奇射手篮球机配件 篮球按键按钮光眼 8岁 男女通用","游戏机配件 传奇射手篮球机配件 篮球按键按钮光眼","¥ 14","￥14","6年老店 海贸电子游戏机配件厂","https://store.taobao.com/category.htm?appUid=RAzN8HWaoBw8ZQYEJHURKUb39D2x5NJ8fFtvqvoTnRy3M1BssZX&spm=a21n57.1.item.3","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1924985514/O1CN011CxCL21qbSoM74Dwa_!!1924985514.jpg_460x460q90.jpg_.webp","传奇射手","海茂","","","","传奇射手两侧灯带-普亮（54节）270cm,传奇射手两侧灯带-高亮（43节）215cm,传奇射手左侧底板喷绘布,传奇射手右侧底板喷绘布,传奇射手-专用篮球,传奇射手大按键-单人款1,传奇射手大按键-单人款2,传奇射手大按键-联机款1,传奇射手大按键-联机款2,传奇射手小按键-高级(带微动),传奇射手小按键-排名(带微动),进球记数光眼,感应光眼","","","8岁","","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""海茂"", ""适用年龄段"": ""8岁"", ""型号"": ""传奇射手"", ""颜色分类"": ""传奇射手两侧灯带-普亮（54节）270cm,传奇射手两侧灯带-高亮（43节）215cm,传奇射手左侧底板喷绘布,传奇射手右侧底板喷绘布,传奇射手-专用篮球,传奇射手大按键-单人款1,传奇射手大按键-单人款2,传奇射手大按键-联机款1,传奇射手大按键-联机款2,传奇射手小按键-高级(带微动),传奇射手小按键-排名(带微动),进球记数光眼,感应光眼""}","2026-07-09 18:01:52","success",""
"taobao","551366090359","曲棍球机配件","https://item.taobao.com/item.htm?abbucket=7&id=551366090359&mi_id=0000v7t_dZSqI7hyODBqkVIgZGhAHbcgN04yJEFpX_e0rRM&ns=1&priceTId=2147850917835910272846128e0fe9&skuId=4724315905055&spm=a21n57.1.item.1&utparam=%7B%22aplus_abtest%22%3A%227a93bc961cf0e9ea86e624e3426e6ef8%22%7D&xxc=taobaoSearch","曲棍球手柄垫儿童投币游戏机大象曲棍球推手海绵垫气垫球手把棉垫 14岁以上 男女通用","曲棍球手柄垫儿童投币游戏机大象曲棍球推手海绵垫气垫球手把棉垫","¥ 1","￥1.8","9年老店 广州辰辉动漫科技","https://store.taobao.com/category.htm?appUid=RAzN8HWXukgGFypVq4DSeqiWExzzDYZ2QGiZVWUcSUqyo9H7Jad&spm=a21n57.1.item.1","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3039069791/O1CN01hkEsZz2MCKkm6KunK_!!3039069791.jpg_460x460q90.jpg_.webp","曲棍球手柄垫","OTHER","","","","9.4CM棉垫,10CM棉垫","","","14岁以上","其他","男女通用","{""适用性别"": ""男女通用"", ""适用年龄段"": ""14岁以上"", ""品牌"": ""OTHER"", ""型号"": ""曲棍球手柄垫"", ""颜色分类"": ""9.4CM棉垫,10CM棉垫"", ""设备种类"": ""其他""}","2026-07-09 18:01:52","success",""
"taobao","543443826115","曲棍球机配件","https://item.taobao.com/item.htm?abbucket=7&id=543443826115&mi_id=0000O_eQ4Hl5X9A3_r6TpODqNahdeL3vUrSYSYvHMeEDwrY&ns=1&priceTId=2147850917835910272846128e0fe9&skuId=4151836534648&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%22b660b0dd8ea0713d227af3a66094aaf3%22%7D&xxc=taobaoSearch","曲棍球球片游戏机大象曲棍球配件冰球饼推盘吃豆达人劲爆曲棍球片 5-65岁 男女通用 电玩城","曲棍球球片游戏机大象曲棍球配件冰球饼推盘吃豆达人劲爆曲棍球片","¥ 0","￥0.8","9年老店 广州辰辉动漫科技","https://store.taobao.com/category.htm?appUid=RAzN8HWXukgGFypVq4DSeqiWExzzDYZ2QGiZVWUcSUqyo9H7Jad&spm=a21n57.1.item.2","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3039069791/O1CN01Kb5G5N2MCL2260ns3_!!3039069791.jpg_460x460q90.jpg_.webp","曲棍球球片","OTHER","OTHER","OTHER","OTHER","","广州番禺","电玩城","5-65岁","其他","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""广州番禺"", ""适用场景"": ""电玩城"", ""适用年龄段"": ""5-65岁"", ""品牌"": ""OTHER"", ""型号"": ""曲棍球球片"", ""支付方式"": ""OTHER"", ""控制系统"": ""OTHER"", ""设备种类"": ""其他"", ""主题风格"": ""OTHER""}","2026-07-09 18:01:52","success",""
"taobao","1038897388928","游戏机枪配件","https://item.taobao.com/item.htm?abbucket=7&id=1038897388928&mi_id=00000W7v9ZuJVtBa5cEuTRhVVXscehIWIdmtSaDAn83TV_Y&ns=1&priceTId=2147850917835910381126832e0fe9&skuId=6054512652165&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%228f7d6842fa55912e6e0d48f627c320ac%22%7D&xxc=taobaoSearch","完毁袭击游戏机配件 枪线模拟机枪机游艺机红外射击完毁袭击枪线 14-60岁 220V 射击类游戏机","完毁袭击游戏机配件 枪线模拟机枪机游艺机红外射击完毁袭击枪线","¥ 115","平台加补后￥115.3优惠前￥135","造物者动漫游戏配件","https://store.taobao.com/category.htm?appUid=RAzN8HWVDJ1WNLKM7rMw9aPjciWTpraboAiiVF1TLRdJxRRcgcd&spm=a21n57.1.item.2","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2221131628777/O1CN01dkwWfi2EhvOmOdygK_!!2221131628777.png_460x460q90.jpg_.webp","完毁袭击枪线","游艺机","220V","","","","","","14-60岁","射击类游戏机","","{""品牌"": ""游艺机"", ""适用年龄段"": ""14-60岁"", ""设备种类"": ""射击类游戏机"", ""型号"": ""完毁袭击枪线"", ""控制系统"": ""220V""}","2026-07-09 18:01:52","success",""
"taobao","603253503454","游戏机枪配件","https://item.taobao.com/item.htm?abbucket=7&id=603253503454&mi_id=0000gGZMOYh0Q7kwPlNOqF5MZ_lD3BjJ8VOuBmQO6roKFsU&ns=1&priceTId=2147850917835910381126832e0fe9&skuId=4221637180044&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%226c9e1c874941887b2206e5493592fddf%22%7D&xxc=taobaoSearch","游戏枪机手柄配件丛林探险手柄外壳萌鸡奇兵熊猫大炮射球手把枪把 14岁以上 男女通用","游戏枪机手柄配件丛林探险手柄外壳萌鸡奇兵熊猫大炮射球手把枪把","¥ 14","￥14","9年老店 广州辰辉动漫科技","https://store.taobao.com/category.htm?appUid=RAzN8HWXukgGFypVq4DSeqiWExzzDYZ2QGiZVWUcSUqyo9H7Jad&spm=a21n57.1.item.3","广东","付款","https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/3039069791/O1CN01af2YGt2MCKZdFUgGA_!!3039069791.jpg_460x460q90.jpg_.webp","游戏枪机手柄","OTHER","","","","手柄壳不带微动,手柄带一个微动,手柄带两个微动","","","14岁以上","其他","男女通用","{""适用性别"": ""男女通用"", ""适用年龄段"": ""14岁以上"", ""品牌"": ""OTHER"", ""型号"": ""游戏枪机手柄"", ""颜色分类"": ""手柄壳不带微动,手柄带一个微动,手柄带两个微动"", ""设备种类"": ""其他""}","2026-07-09 18:01:52","success",""
"taobao","893010742556","空压机游戏机配件","https://item.taobao.com/item.htm?abbucket=7&id=893010742556&mi_id=0000pfqfTxVawk9QLoWxB0sypUpZ_5f4r-EUan6QhdXdKhU&ns=1&priceTId=2147850917835910488577659e0fe9&skuId=5743239037921&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%22a30e21c69b2d2df0c59855af3dd88740%22%7D&xxc=taobaoSearch","空压机开关盒子外壳配件大全气泵零件外罩压缩机开关控制器保护盖 工程塑料 磁力 中国大陆","空压机开关盒子外壳配件大全气泵零件外罩压缩机开关控制器保护盖","¥ 7","平台加补后￥7.06优惠前￥7.92","周周精选好货店","https://store.taobao.com/category.htm?appUid=RAzN8HWPjJuH3xFdxB9KguVJS1KPDMd1873tw5mkcAL2bRoJPkg&spm=a21n57.1.item.2","浙江","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3160374930/O1CN01m8pCgL1mHzdoaqb4s_!!3160374930.jpg_460x460q90.jpg_.webp","空压机开关盒子","无品牌/无注册商标","","","","一个 送安装螺丝,五个 送安装螺丝,十个 送安装螺丝","中国大陆","","","","","{""产地"": ""中国大陆"", ""材质"": ""工程塑料"", ""品牌"": ""无品牌/无注册商标"", ""型号"": ""空压机开关盒子"", ""颜色分类"": ""一个 送安装螺丝,五个 送安装螺丝,十个 送安装螺丝""}","2026-07-09 18:01:52","success",""
"taobao","566653017251","空压机游戏机配件","https://item.taobao.com/item.htm?abbucket=7&id=566653017251&mi_id=0000NH7zTjqYSy5o3lWjgd2Q8DWuvL4S0KXeMuzhw1yrP2I&ns=1&priceTId=2147850917835910488577659e0fe9&skuId=4331321283760&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%229166690a69cf63df199690ae78208f6c%22%7D&xxc=taobaoSearch","游戏机射球机的球35mm空心球大学实验球3.5cm白色气压射击加厚球 4-100岁 射球 投币","游戏机射球机的球35mm空心球大学实验球3.5cm白色气压射击加厚球","¥ 5","平台加补后￥5.88优惠前￥6","8年老店 城市英雄游戏机配件","https://store.taobao.com/category.htm?appUid=RAzN8HWb1aUUQt93j8RMUjSy5R5PspybZVYjV4SkbkUEYF526D3&spm=a21n57.1.item.3","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3429509684/O1CN01jXYLpl2LPKBqJ6Vfq_!!3429509684.jpg_460x460q90.jpg_.webp","35MM","射球机","射球","投币","动漫","50个8克包邮,100个8克包邮,200个8克包邮,100个橙色包邮,10个8克加厚试用,50个橙色包邮","","电玩城","4-100岁","射击类游戏机","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""射球机"", ""适用场景"": ""电玩城"", ""适用年龄段"": ""4-100岁"", ""设备种类"": ""射击类游戏机"", ""型号"": ""35MM"", ""支付方式"": ""投币"", ""控制系统"": ""射球"", ""主题风格"": ""动漫"", ""颜色分类"": ""50个8克包邮,100个8克包邮,200个8克包邮,100个橙色包邮,10个8克加厚试用,50个橙色包邮""}","2026-07-09 18:01:52","success",""
"taobao","613497340624","游戏机螺丝","https://item.taobao.com/item.htm?abbucket=7&id=613497340624&mi_id=0000RgzMkOu-3lIwlrB4ja1gshWV9Ic7uYjwCBxL6DoeyxA&ns=1&priceTId=2147850917835910596608470e0fe9&skuId=4324053445257&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%226ccda3693a8dcf56672c7bf789f5b09b%22%7D&xxc=taobaoSearch","游戏机维修工具耗材盒装机械螺丝自攻螺丝游艺机机修家用工具零件 20-60岁 漫京星 代币","游戏机维修工具耗材盒装机械螺丝自攻螺丝游艺机机修家用工具零件","¥ 7","￥7.5","粤巨星1号店","https://store.taobao.com/category.htm?appUid=RAzN8HWUh6Sbf89qNyTNx5GqNxJT8C651uyinxFwCUGTy9KbgLZ&spm=a21n57.1.item.2","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/458271031/O1CN01Uc9A3S1JUEvktlJzO_!!458271031.jpg_460x460q90.jpg_.webp","盒装螺丝","粤钜星","漫京星","代币","动漫","自攻螺丝1盒（10格）,机械螺丝1盒（15格）,32合一套装工具","中国大陆","","20-60岁","娃娃机","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""中国大陆"", ""品牌"": ""粤钜星"", ""适用年龄段"": ""20-60岁"", ""设备种类"": ""娃娃机"", ""型号"": ""盒装螺丝"", ""支付方式"": ""代币"", ""控制系统"": ""漫京星"", ""主题风格"": ""动漫"", ""颜色分类"": ""自攻螺丝1盒（10格）,机械螺丝1盒（15格）,32合一套装工具""}","2026-07-09 18:01:52","success",""
"taobao","520873518032","游戏机螺丝","https://item.taobao.com/item.htm?abbucket=7&id=520873518032&mi_id=0000KBwyQh4ne5wyxgN-s8T-hITFERNeyJj5y40YQx2D3Js&ns=1&priceTId=2147850917835910596608470e0fe9&skuId=3104026427026&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%222f4a91d00f3dd240c2292f6fb415c4e0%22%7D&xxc=taobaoSearch","游戏机侧投投币器螺丝防滑螺母摇杆娃娃机螺杆螺帽 4厘螺丝螺帽 10岁 男女通用","游戏机侧投投币器螺丝防滑螺母摇杆娃娃机螺杆螺帽 4厘螺丝螺帽","¥ 5","平台加补后￥5.88优惠前￥6","12年老店 广州丰华动漫","https://store.taobao.com/category.htm?appUid=RAzN8HWWSsLLNHMNtEqxU6ij9poK16Svmh9deuvog3hunTrjpFd&spm=a21n57.1.item.3","广东","付款","https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/1086142856/O1CN01QbX2kf1Wy5i337T3O_!!1086142856.jpg_460x460q90.jpg_.webp","螺丝","丰华","","","","螺丝100个,螺帽100个,螺丝+螺帽100套","中国大陆","","12个月,10岁","其他","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""中国大陆"", ""品牌"": ""丰华"", ""适用年龄段"": ""12个月,10岁"", ""型号"": ""螺丝"", ""颜色分类"": ""螺丝100个,螺帽100个,螺丝+螺帽100套"", ""设备种类"": ""其他""}","2026-07-09 18:01:52","success",""
"taobao","534425782665","游戏机扎带","https://item.taobao.com/item.htm?abbucket=7&id=534425782665&mi_id=0000gWtS2vjQirhFOa7MmiQkUrXaZjqqNGc4KKs77NrlhjI&ns=1&priceTId=2147850917835910703481214e0fe9&skuId=5256882974417&spm=a21n57.1.item.1&utparam=%7B%22aplus_abtest%22%3A%229ab7d0fe41aaa4b4599992df75a369ee%22%7D&xxc=taobaoSearch","电脑机箱扎带主机背部理线黑色白色尼龙扎线4*150收纳束线带100根","电脑机箱扎带主机背部理线黑色白色尼龙扎线4*150收纳束线带100根","¥ 3","店铺优惠后￥3.43优惠前￥3.9","14年老店 宅男电脑店","https://store.taobao.com/category.htm?appUid=RAzN8HWWeH51g2gNyWY2n2wXpBgpSpHJEwiw4zQvRV5P4g7J6eV&spm=a21n57.1.item.1","浙江","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/359508402/O1CN01DAQZdH2BwAcBEmsQQ_!!359508402.jpg_460x460q90.jpg_.webp","4*150mm","","","","","黑色一包,白色一包","","","","","","{""颜色分类"": ""黑色一包,白色一包"", ""规格"": ""4*150mm""}","2026-07-09 18:01:52","success",""
"taobao","875220539553","游戏机扎带","https://item.taobao.com/item.htm?abbucket=7&id=875220539553&mi_id=0000HWl7ISK4FvqkR8TpXKdbC2LG263EN-4Eupx9-yIVnFM&ns=1&priceTId=2147850917835910703481214e0fe9&skuId=5764758809540&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%225cee93fa808955540215c5070ae0491f%22%7D&xxc=taobaoSearch","自粘魔术贴理线带猫头防脱落绑线带扎带数据线捆绑带 Cable Ties 品牌新客补贴，当日有效 入选源头优选理线带热销 榜 绑线带 宿舍 电线收纳","自粘魔术贴理线带猫头防脱落绑线带扎带数据线捆绑带 Cable Ties","¥ 2","平台加补后￥2.9优惠前￥3.9","8年老店 信美魔术贴厂家","https://store.taobao.com/category.htm?appUid=RAzN8HWKDERyNn7bAZz59BcDX9AvW4ZsUF2epjKee2rFf5NkkyS&spm=a21n57.1.item.2","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3433409339/O1CN019UlI8H2IrJszzKVTO_!!3433409339.webp_460x460q90.jpg_.webp","Hook and Loop Cable Ties","信美魔术贴","","","","12x120mm黑色50条,12x150mm黑色50条,12x200mm黑色50条,12x250mm黑色50条,12x300mm黑色50条,12x350mm黑色50条,12x400mm黑色50条,12x450mm黑色50条,12x150mm混色50条,12x200mm混色50条,12x250mm混色50条,12x300mm混色50条,12x150mm红色50条,12x150mm黄色50条,12x150mm蓝色50条,12x150mm绿色50条,12x150mm白色50条,12x150mm灰色50条,12x200mm红色50条,12x200mm黄色50条,12x200mm蓝色50条,12x200mm绿色50条,12x200mm白色50条,12x200mm灰色50条,12x250mm红色50条,12x250mm黄色50条,12x250mm蓝色50条,12x250mm绿色50条,12x250mm白色50条,12x300mm红色50条,12x300mm黄色50条,12x300mm蓝色50条,12x300mm绿色50条,12x300mm白色50条,12x120mm黑色10条,12x150mm黑色10条,12x150mm混10条","","电线收纳","","","","{""品牌"": ""信美魔术贴"", ""型号"": ""Hook and Loop Cable Ties"", ""材质"": ""其他"", ""适用场景"": ""电线收纳"", ""颜色分类"": ""12x120mm黑色50条,12x150mm黑色50条,12x200mm黑色50条,12x250mm黑色50条,12x300mm黑色50条,12x350mm黑色50条,12x400mm黑色50条,12x450mm黑色50条,12x150mm混色50条,12x200mm混色50条,12x250mm混色50条,12x300mm混色50条,12x150mm红色50条,12x150mm黄色50条,12x150mm蓝色50条,12x150mm绿色50条,12x150mm白色50条,12x150mm灰色50条,12x200mm红色50条,12x200mm黄色50条,12x200mm蓝色50条,12x200mm绿色50条,12x200mm白色50条,12x200mm灰色50条,12x250mm红色50条,12x250mm黄色50条,12x250mm蓝色50条,12x250mm绿色50条,12x250mm白色50条,12x300mm红色50条,12x300mm黄色50条,12x300mm蓝色50条,12x300mm绿色50条,12x300mm白色50条,12x120mm黑色10条,12x150mm黑色10条,12x150mm混10条""}","2026-07-09 18:01:52","success",""
"taobao","547912332912","游戏机塑胶件","https://item.taobao.com/item.htm?abbucket=7&id=547912332912&mi_id=00000xlKQFjUYmwfbVEOVUPHoFu6aq5bSK41MuIOn8qDb1s&ns=1&priceTId=2147850917835910811401833e0fe9&skuId=5763492899964&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%22b0fd415622a17ba24bcd32000fcec6ff%22%7D&xxc=taobaoSearch","游戏机配件赛车机配件 环游赛车游戏机配件挂档杆 档位 塑料拨棍 14岁以上 赛车机 男女通用","游戏机配件赛车机配件 环游赛车游戏机配件挂档杆 档位 塑料拨棍","¥ 29","￥29","12年老店 广州铭盛科技","https://store.taobao.com/category.htm?appUid=RAzN8HWKk3sRoDXjQuM39YjpCDy4FPwFV6NgEUdjTohUR1TMEZ7&spm=a21n57.1.item.2","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/474375678/O1CN019ETgKo1roZqzPXOW6_!!474375678.jpg_460x460q90.jpg_.webp","环游赛车游戏机配件挂档杆","环游赛车游戏机配件挂档杆","","","","【金属】赛车波棍+贴纸+2微动,【黑胶】赛车波棍+贴纸+2微动,【黑胶】赛车波棍","","","14岁以上","赛车机","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""环游赛车游戏机配件挂档杆"", ""适用年龄段"": ""14岁以上"", ""设备种类"": ""赛车机"", ""型号"": ""环游赛车游戏机配件挂档杆"", ""颜色分类"": ""【金属】赛车波棍+贴纸+2微动,【黑胶】赛车波棍+贴纸+2微动,【黑胶】赛车波棍""}","2026-07-09 18:01:52","success",""
"taobao","793565814818","游戏机塑胶件","https://item.taobao.com/item.htm?abbucket=7&id=793565814818&mi_id=0000w1QDKgdRhPKMDdp7Ym4_0OM7kjo62m1FLUx7aJTebj8&ns=1&priceTId=2147850917835910811401833e0fe9&skuId=5763800838361&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%2287b93f4e933dc712a6aa275db0472f5f%22%7D&xxc=taobaoSearch","极速5游戏机配件极速5波棍头波棍极速5档位块挡位片防尘片塑料片 6-90岁 按键 软胶","极速5游戏机配件极速5波棍头波棍极速5档位块挡位片防尘片塑料片","¥ 10","￥10","12年老店 广州铭盛科技","https://store.taobao.com/category.htm?appUid=RAzN8HWKk3sRoDXjQuM39YjpCDy4FPwFV6NgEUdjTohUR1TMEZ7&spm=a21n57.1.item.3","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/474375678/O1CN01WYZsnV1roZuixbgno_!!474375678.png_460x460q90.jpg_.webp","极速5波棍头","other/其他","按键","","","极速5波棍,极速5波棍铁,极速5波棍弹簧,极速5档位块,车极速5挡位片7cm*10cm小,车极速5挡位片7cm*11cm中,车极速5挡位片93cm*125cm大,极速按键软胶,波棍头-平孔,波棍头-凸孔","","","6-90岁","其他","男女通用","{""适用性别"": ""男女通用"", ""适用年龄段"": ""6-90岁"", ""品牌"": ""other/其他"", ""型号"": ""极速5波棍头"", ""设备种类"": ""其他"", ""控制系统"": ""按键"", ""颜色分类"": ""极速5波棍,极速5波棍铁,极速5波棍弹簧,极速5档位块,车极速5挡位片7cm*10cm小,车极速5挡位片7cm*11cm中,车极速5挡位片93cm*125cm大,极速按键软胶,波棍头-平孔,波棍头-凸孔""}","2026-07-09 18:01:52","success",""
"taobao","723792060492","游戏机五金件","https://item.taobao.com/item.htm?abbucket=7&id=723792060492&mi_id=00002hFkdfpsLW38eHeeTX3OrwgprapVDHiRtL2M7M0DUlA&ns=1&priceTId=2147850917835910918932351e0fe9&skuId=5762272148032&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%2299864a50d6c7cf36cbd968000aa459ae%22%7D&xxc=taobaoSearch","世宇黄金堡玻璃门 带锁片 游戏机配件 推币机五金 不锈钢固定片 14岁以上 推币机 男女通用","世宇黄金堡玻璃门 带锁片 游戏机配件 推币机五金 不锈钢固定片","¥ 5","￥5","12年老店 广州铭盛科技","https://store.taobao.com/category.htm?appUid=RAzN8HWKk3sRoDXjQuM39YjpCDy4FPwFV6NgEUdjTohUR1TMEZ7&spm=a21n57.1.item.2","广东","付款","https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/474375678/O1CN01cIbKZw1roZTOcDYJB_!!474375678.jpg_460x460q90.jpg_.webp","黄金堡玻璃门","钢化玻璃门","","","","黄金堡玻璃门,黄金堡玻璃门锁片","","","14岁以上","推币机","男女通用","{""适用性别"": ""男女通用"", ""品牌"": ""钢化玻璃门"", ""适用年龄段"": ""14岁以上"", ""设备种类"": ""推币机"", ""型号"": ""黄金堡玻璃门"", ""颜色分类"": ""黄金堡玻璃门,黄金堡玻璃门锁片""}","2026-07-09 18:01:52","success",""
"taobao","863242596587","游戏机五金件","https://item.taobao.com/item.htm?abbucket=7&id=863242596587&mi_id=0000LJTO-ED8hlTkh5JIq2sWdEvte_LKKREZSiMXKk6v-yk&ns=1&priceTId=2147850917835910918932351e0fe9&skuId=5850691018220&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%22fa0abdf6aad928307cedad1531e3a93d%22%7D&xxc=taobaoSearch","泡泡龙推球机泡泡龙亚克力转盘五金 游戏机配件 14岁以上 推币机 男女通用","泡泡龙推球机泡泡龙亚克力转盘五金 游戏机配件","¥ 15","￥15","12年老店 广州铭盛科技","https://store.taobao.com/category.htm?appUid=RAzN8HWKk3sRoDXjQuM39YjpCDy4FPwFV6NgEUdjTohUR1TMEZ7&spm=a21n57.1.item.3","广东","付款","https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/474375678/O1CN01hGoHuC1roZueu9R6u_!!474375678.png_460x460q90.jpg_.webp","泡泡龙转盘","OTHER","","","","泡泡龙亚克力转盘,泡泡龙五金块","","","14岁以上","推币机","男女通用","{""适用性别"": ""男女通用"", ""适用年龄段"": ""14岁以上"", ""设备种类"": ""推币机"", ""品牌"": ""OTHER"", ""型号"": ""泡泡龙转盘"", ""颜色分类"": ""泡泡龙亚克力转盘,泡泡龙五金块""}","2026-07-09 18:01:52","success",""
"taobao","708592131160","游戏机工具","https://item.taobao.com/item.htm?abbucket=7&id=708592131160&mi_id=0000q0wibWV0qE5GbR8XOevZx6mwklPr6vN7jTKU87PMIC8&ns=1&priceTId=2147850917835911023973012e0fe9&skuId=5146884019164&spm=a21n57.1.item.2&utparam=%7B%22aplus_abtest%22%3A%221b2824b7274babc52bb733781075fbb6%22%7D&xxc=taobaoSearch","游戏机通用6086钥匙门锁抓娃娃机弹珠机夹公仔礼品机篮球街机钥匙 14岁以上 男女通用","游戏机通用6086钥匙门锁抓娃娃机弹珠机夹公仔礼品机篮球街机钥匙","¥ 1","￥1.9","6年老店 动漫之家品牌店","https://store.taobao.com/category.htm?appUid=RAzN8HWL1vpmMeUkUvHWv4rqQWxvaB5QFM1hnb76vqKQ6s5wJzF&spm=a21n57.1.item.2","广东","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3224953996/O1CN01kwpxiq1fODV4YI5ZG_!!3224953996.jpg_460x460q90.jpg_.webp","锁","嘿机","","","","6086钥匙一把,1把短锁+1把钥匙（6086型号）","中国大陆","","14岁以上","其他","男女通用","{""适用性别"": ""男女通用"", ""产地"": ""中国大陆"", ""品牌"": ""嘿机"", ""适用年龄段"": ""14岁以上"", ""型号"": ""锁"", ""颜色分类"": ""6086钥匙一把,1把短锁+1把钥匙（6086型号）"", ""设备种类"": ""其他""}","2026-07-09 18:01:52","success",""
"taobao","1049609910384","游戏机工具","https://item.taobao.com/item.htm?abbucket=7&id=1049609910384&mi_id=0000OQbZvrFnkJMhpuNmch0la1TVYxE5EOSSrZZKhB3TBh4&ns=1&priceTId=2147850917835911023973012e0fe9&skuId=6080252288303&spm=a21n57.1.item.3&utparam=%7B%22aplus_abtest%22%3A%225a9bc656013e2b5311695325720e78f8%22%7D&xxc=taobaoSearch","抓烟机娃娃机柜门锁钥匙游戏机梅花锁开关钥匙电柜箱钥匙维修工具 不可调节 14-60岁 旋转开关","抓烟机娃娃机柜门锁钥匙游戏机梅花锁开关钥匙电柜箱钥匙维修工具","¥ 36","平台加补后￥36.34优惠前￥36.7","10年老店 雅唯正品阀门钥匙包开店","https://store.taobao.com/category.htm?appUid=RAzN8HWRoPjJoVVwxL6AceCHgpUCeC9xmEzuiMY8SJbfb8HtLJM&spm=a21n57.1.item.3","浙江","付款","https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2905531311/O1CN01HpPbwj1LYUNj6FCfB_!!2905531311.png_460x460q90.jpg_.webp","梅花锁开关","荣罗","旋转开关","平台支付","游戏机强开钥匙","","中国大陆","电玩城","14-60岁","其他","","{""产地"": ""中国大陆"", ""品牌"": ""荣罗"", ""适用场景"": ""电玩城"", ""适用年龄段"": ""14-60岁"", ""型号"": ""梅花锁开关"", ""支付方式"": ""平台支付"", ""控制系统"": ""旋转开关"", ""设备种类"": ""其他"", ""主题风格"": ""游戏机强开钥匙""}","2026-07-09 18:01:52","success",""
